pertSize,reactionTime,initialResponse,subID,blockNo,speed,leftResponse,rightResponse,noResponse
0,4.73300231337635,-1,38,6,0,1,0,0
25,2.30200836336735,-1,38,6,0,1,0,0
-300,1.06300275027752,1,38,6,0,0,1,0
-150,1.49100515270402,1,38,6,0,0,1,0
200,0.892005085588607,-1,38,6,0,1,0,0
50,3.5130049154759,-1,38,6,0,1,0,0
-25,2.97100072848843,1,38,6,0,0,1,0
-100,3.00200658857648,1,38,6,0,0,1,0
-150,2.46700057816633,1,38,6,0,0,1,0
25,4.82100075852941,1,39,2,0,0,1,0
-50,3.35499286091363,-1,39,2,0,1,0,0
-200,1.69700006998028,1,39,2,0,0,1,0
150,1.94999757886399,-1,39,2,0,1,0,0
300,2.05399322367157,-1,39,2,0,1,0,0
-25,2.94599338150147,1,39,2,0,0,1,0
0,4.00199892974342,-1,39,2,0,1,0,0
-300,1.67699826205353,1,39,2,0,0,1,0
50,4.27799695455906,-1,39,2,0,1,0,0
-100,1.76899272621085,1,39,2,0,0,1,0
0,5.4469920599513,-1,39,2,0,1,0,0
200,1.63299552965327,-1,39,2,0,1,0,0
-150,2.88299403154815,1,39,2,0,0,1,0
-100,2.02799182915624,1,39,2,0,0,1,0
-25,4.10299834096804,-1,39,2,0,1,0,0
50,2.18299206424126,-1,39,2,0,1,0,0
200,1.48299298310303,-1,39,2,0,1,0,0
-150,1.33100092518725,1,39,2,0,0,1,0
-300,2.38899547398614,-1,39,2,0,1,0,0
25,3.31299249303265,-1,39,2,0,1,0,0
0,7.37099246800062,-1,39,2,0,1,0,0
300,0.473995429638308,-1,39,2,0,1,0,0
-50,3.39999311792781,1,39,2,0,0,1,0
100,2.84899953162676,-1,39,2,0,1,0,0
0,2.76799615192431,1,39,2,0,0,1,0
-200,1.6099913811704,1,39,2,0,0,1,0
150,2.24600017750345,-1,39,2,0,1,0,0
100,2.91700021410361,-1,39,2,0,1,0,0
200,1.62000234508741,-1,39,2,0,1,0,0
0,3.57300264167861,1,39,2,0,0,1,0
-100,2.28799470901868,1,39,2,0,0,1,0
50,2.3149944456818,-1,39,2,0,1,0,0
-300,1.717996011379,1,39,2,0,0,1,0
0,4.10300067663047,1,39,2,0,0,1,0
-25,3.02200115191954,-1,39,2,0,1,0,0
300,1.06099875259679,-1,39,2,0,1,0,0
150,1.94499811363494,-1,39,2,0,1,0,0
-200,1.53199639546801,1,39,2,0,0,1,0
-50,2.68499438369327,1,39,2,0,0,1,0
25,5.34199779736809,-1,39,2,0,1,0,0
100,2.4519936790457,-1,39,2,0,1,0,0
150,1.41099446547014,-1,39,2,0,1,0,0
-200,1.5110015995524,1,39,2,0,0,1,0
0,5.44899856746633,-1,39,2,0,1,0,0
100,2.26199590325268,-1,39,2,0,1,0,0
-50,2.82099618792563,1,39,2,0,0,1,0
300,0.955996073840652,-1,39,2,0,1,0,0
0,4.24699786520068,-1,39,2,0,1,0,0
25,5.47199663340871,-1,39,2,0,1,0,0
-300,1.27299974501511,-1,39,2,0,1,0,0
-150,1.74999592662061,1,39,2,0,0,1,0
200,1.95899921763339,-1,39,2,0,1,0,0
50,4.96899450015917,-1,39,2,0,1,0,0
-25,4.17199422002159,1,39,2,0,0,1,0
-100,2.40200207591261,1,39,2,0,0,1,0
-150,2.61799915242591,1,39,2,0,0,1,0
25,4.0299997094844,-1,39,4,0,1,0,0
-50,3.99700368237245,1,39,4,0,0,1,0
-200,2.24500300347427,1,39,4,0,0,1,0
150,1.86700640452182,-1,39,4,0,1,0,0
300,1.14500527500786,-1,39,4,0,1,0,0
-25,3.1840054910208,1,39,4,0,0,1,0
0,3.48000413728005,1,39,4,0,0,1,0
-300,2.66200723278598,1,39,4,0,0,1,0
50,2.75599799036718,-1,39,4,0,1,0,0
-100,2.28400154137489,1,39,4,0,0,1,0
0,2.46500014138292,1,39,4,0,0,1,0
200,0.890006288769655,-1,39,4,0,1,0,0
-150,1.64900277590641,1,39,4,0,0,1,0
-100,2.47599735343101,1,39,4,0,0,1,0
-25,3.1810052906294,-1,39,4,0,1,0,0
50,4.13999810290261,-1,39,4,0,1,0,0
200,2.04200586628576,-1,39,4,0,1,0,0
-150,2.49700128054246,1,39,4,0,0,1,0
-300,2.82800619948102,1,39,4,0,0,1,0
25,2.57800042521558,-1,39,4,0,1,0,0
0,4.13600335955562,-1,39,4,0,1,0,0
300,2.6980059007401,-1,39,4,0,1,0,0
-50,2.83500428139814,-1,39,4,0,1,0,0
100,3.02500529348617,-1,39,4,0,1,0,0
0,3.03000569379219,-1,39,4,0,1,0,0
-200,2.452002412203,1,39,4,0,0,1,0
150,1.93700217759761,-1,39,4,0,1,0,0
100,2.34600130808394,-1,39,4,0,1,0,0
200,2.18499486005749,-1,39,4,0,1,0,0
0,4.14300242793979,-1,39,4,0,1,0,0
-100,3.97099319744302,1,39,4,0,0,1,0
50,2.0160013301429,-1,39,4,0,1,0,0
-300,2.40399932956643,1,39,4,0,0,1,0
0,4.62700149095326,1,39,4,0,0,1,0
-25,4.15599815261521,-1,39,4,0,1,0,0
300,1.59999697125022,-1,39,4,0,1,0,0
150,1.75599691534444,-1,39,4,0,1,0,0
-200,2.42599739623256,1,39,4,0,0,1,0
-50,6.94299522471556,1,39,4,0,0,1,0
25,4.37300051367492,-1,39,4,0,1,0,0
100,3.0069975495353,-1,39,4,0,1,0,0
150,1.52300249648397,-1,39,4,0,1,0,0
-200,1.2739937670267,1,39,4,0,0,1,0
0,7.51799508118711,-1,39,4,0,1,0,0
100,3.14900005197705,-1,39,4,0,1,0,0
-50,3.49399934435496,1,39,4,0,0,1,0
300,1.15299641454476,-1,39,4,0,1,0,0
0,2.94099557447771,-1,39,4,0,1,0,0
25,2.33299804628041,-1,39,4,0,1,0,0
-300,1.82099530709093,1,39,4,0,0,1,0
-150,2.43099595546664,1,39,4,0,0,1,0
200,1.96299744617863,-1,39,4,0,1,0,0
50,2.26500134897651,-1,39,4,0,1,0,0
-25,3.56399563288869,1,39,4,0,0,1,0
-100,2.47200134229934,1,39,4,0,0,1,0
-150,2.49499913430191,1,39,4,0,0,1,0
25,2.77399486077047,-1,39,6,0,1,0,0
-50,2.80799540544103,1,39,6,0,0,1,0
-200,1.74800071609206,1,39,6,0,0,1,0
150,1.81899680519564,-1,39,6,0,1,0,0
300,1.76999648368655,-1,39,6,0,1,0,0
-25,3.44299382579629,1,39,6,0,0,1,0
0,3.05199588835239,-1,39,6,0,1,0,0
-300,2.34099713659816,1,39,6,0,0,1,0
50,3.11099671209377,-1,39,6,0,1,0,0
-100,2.42100194215891,1,39,6,0,0,1,0
0,2.08399787008966,-1,39,6,0,1,0,0
200,2.55399463474896,-1,39,6,0,1,0,0
-150,3.67000153339177,1,39,6,0,0,1,0
-100,3.95599650406803,1,39,6,0,0,1,0
-25,3.077999357105,-1,39,6,0,1,0,0
50,2.37199836636137,-1,39,6,0,1,0,0
200,1.86699301886983,-1,39,6,0,1,0,0
-150,2.79899666798156,1,39,6,0,0,1,0
-300,1.64700104379881,1,39,6,0,0,1,0
25,4.101997832302,-1,39,6,0,1,0,0
0,2.97600096213864,-1,39,6,0,1,0,0
300,2.86699307573144,-1,39,6,0,1,0,0
-50,4.42799999189447,1,39,6,0,0,1,0
100,1.96399748325348,-1,39,6,0,1,0,0
0,4.15699764740566,-1,39,6,0,1,0,0
-200,1.1450010477347,1,39,6,0,0,1,0
150,1.56099299943889,-1,39,6,0,1,0,0
100,2.35499726593844,-1,39,6,0,1,0,0
200,3.35499659800553,-1,39,6,0,1,0,0
0,3.02199889671465,-1,39,6,0,1,0,0
-100,3.57000243651419,1,39,6,0,0,1,0
50,5.01099470710324,1,39,6,0,0,1,0
-300,2.27300195121643,-1,39,6,0,1,0,0
0,6.45799872362113,-1,39,6,0,1,0,0
-25,5.24700147366093,-1,39,6,0,1,0,0
300,1.1419962642176,-1,39,6,0,1,0,0
150,2.77399419498397,-1,39,6,0,1,0,0
-200,1.39299340605794,1,39,6,0,0,1,0
-50,3.8059967846857,1,39,6,0,0,1,0
25,4.14000205611956,-1,39,6,0,1,0,0
100,2.72499424469424,-1,39,6,0,1,0,0
150,3.02399941170006,-1,39,6,0,1,0,0
-200,1.51299611818831,1,39,6,0,0,1,0
0,4.06200183391047,-1,39,6,0,1,0,0
100,1.94599543594813,-1,39,6,0,1,0,0
-50,2.63100246071554,1,39,6,0,0,1,0
300,0.713000673174975,-1,39,6,0,1,0,0
0,4.72800080299203,1,39,6,0,0,1,0
25,3.1500015845304,-1,39,6,0,1,0,0
-300,3.04699841856927,1,39,6,0,0,1,0
-150,3.43999778031866,1,39,6,0,0,1,0
200,1.82100249111681,-1,39,6,0,1,0,0
50,4.99799996077491,1,39,6,0,0,1,0
-25,5.78599382423999,1,39,6,0,0,1,0
-100,2.93200196325779,1,39,6,0,0,1,0
-150,2.30299467670557,1,39,6,0,0,1,0
25,2.48500502622483,-1,27,1,3,1,0,0
-50,3.81300204384752,1,27,1,3,0,1,0
-200,4.60800479805766,-1,27,1,3,1,0,0
150,3.96799718213151,1,27,1,3,0,1,0
300,1.93300526714302,-1,27,1,3,1,0,0
-25,2.65900088250783,1,27,1,3,0,1,0
0,2.58800050282298,-1,27,1,3,1,0,0
-300,2.03100057232223,1,27,1,3,0,1,0
50,2.92199910151976,1,27,1,3,0,1,0
-100,4.44600525451096,-1,27,1,3,1,0,0
0,3.41100140666822,-1,27,1,3,1,0,0
200,1.62499744808883,-1,27,1,3,1,0,0
-150,1.09900060451037,1,27,1,3,0,1,0
-100,3.50400541830459,1,27,1,3,0,1,0
-25,4.274006037238,-1,27,1,3,1,0,0
50,4.67099935055012,-1,27,1,3,1,0,0
200,2.41800441801752,-1,27,1,3,1,0,0
-150,4.6519971426751,-1,27,1,3,1,0,0
-300,1.07999984359776,1,27,1,3,0,1,0
25,2.00200365317141,1,27,1,3,0,1,0
0,2.78599921107525,1,27,1,3,0,1,0
300,3.27299697291892,-1,27,1,3,1,0,0
-50,3.14199881470267,1,27,1,3,0,1,0
100,1.70199946725188,-1,27,1,3,1,0,0
0,2.56799692916684,1,27,1,3,0,1,0
-200,2.40499666440883,1,27,1,3,0,1,0
150,2.23600196242478,-1,27,1,3,1,0,0
100,1.98000644683634,1,27,1,3,0,1,0
200,1.29599559021153,-1,27,1,3,1,0,0
0,0.941997200723563,1,27,1,3,0,1,0
-100,1.73099860942602,1,27,1,3,0,1,0
50,3.03199777352711,1,27,1,3,0,1,0
-300,0.751003082754323,1,27,1,3,0,1,0
0,3.62700232255156,1,27,1,3,0,1,0
-25,2.84299591827585,1,27,1,3,0,1,0
300,0.920996478314919,-1,27,1,3,1,0,0
150,2.41899896061659,1,27,1,3,0,1,0
-200,1.53199634682824,-1,27,1,3,1,0,0
-50,3.5119956728231,1,27,1,3,0,1,0
25,3.17399843823659,1,27,1,3,0,1,0
100,2.73099536335212,1,27,1,3,0,1,0
150,2.617001285078,1,27,1,3,0,1,0
-200,3.30099661170971,1,27,1,3,0,1,0
0,1.63800180602266,-1,27,1,3,1,0,0
100,2.69599526857928,-1,27,1,3,1,0,0
-50,4.44999630868551,1,27,1,3,0,1,0
300,1.53099765920342,-1,27,1,3,1,0,0
0,3.12200337910326,-1,27,1,3,1,0,0
25,0.938998399491538,1,27,1,3,0,1,0
-300,4.43900055944687,-1,27,1,3,1,0,0
-150,3.30199695968622,-1,27,1,3,1,0,0
200,2.47299495208426,-1,27,1,3,1,0,0
50,3.35499930405786,-1,27,1,3,1,0,0
-25,3.87300011360639,-1,27,1,3,1,0,0
-100,1.8929980310204,1,27,1,3,0,1,0
-150,3.96699542427086,1,27,1,3,0,1,0
25,3.34100092458539,-1,27,3,3,1,0,0
-50,4.92100170540652,1,27,3,3,0,1,0
-200,0.929995796563162,1,27,3,3,0,1,0
150,1.56100198876811,-1,27,3,3,1,0,0
300,1.5220029875054,-1,27,3,3,1,0,0
-25,2.80800309836923,1,27,3,3,0,1,0
0,4.43299656236195,1,27,3,3,0,1,0
-300,1.15400096547819,1,27,3,3,0,1,0
50,3.55800523125799,-1,27,3,3,1,0,0
-100,2.21200254249561,-1,27,3,3,1,0,0
0,3.54099597704044,1,27,3,3,0,1,0
200,2.3799982974524,-1,27,3,3,1,0,0
-150,2.42499645733915,1,27,3,3,0,1,0
-100,2.94500129985681,1,27,3,3,0,1,0
-25,4.69299778771529,1,27,3,3,0,1,0
50,4.77200372135849,1,27,3,3,0,1,0
200,1.71300181186234,-1,27,3,3,1,0,0
-150,4.24100039363111,-1,27,3,3,1,0,0
-300,1.79100434124121,1,27,3,3,0,1,0
25,3.76600289428461,1,27,3,3,0,1,0
0,2.57399525523215,-1,27,3,3,1,0,0
300,1.44100041448837,-1,27,3,3,1,0,0
-50,4.15699687850429,-1,27,3,3,1,0,0
100,3.14000259840395,-1,27,3,3,1,0,0
0,3.42500355791708,1,27,3,3,0,1,0
-200,1.78699762034375,1,27,3,3,0,1,0
150,5.12600073825888,-1,27,3,3,1,0,0
100,3.35499664795498,-1,27,3,3,1,0,0
200,2.36499938917405,-1,27,3,3,1,0,0
0,3.97599624002032,-1,27,3,3,1,0,0
-100,1.92499605024204,1,27,3,3,0,1,0
50,4.24199919689272,-1,27,3,3,1,0,0
-300,1.59300088239252,1,27,3,3,0,1,0
0,3.78999451315758,-1,27,3,3,1,0,0
-25,3.56600046432141,1,27,3,3,0,1,0
300,1.87200016451243,-1,27,3,3,1,0,0
150,2.61899915552203,-1,27,3,3,1,0,0
-200,1.42300028669706,1,27,3,3,0,1,0
-50,5.79299560284562,-1,27,3,3,1,0,0
25,3.97199692606955,-1,27,3,3,1,0,0
100,2.30500180292438,-1,27,3,3,1,0,0
150,6.01399881005636,-1,27,3,3,1,0,0
-200,3.52099710870243,1,27,3,3,0,1,0
0,3.05799350893358,-1,27,3,3,1,0,0
100,2.95399274241936,-1,27,3,3,1,0,0
-50,3.08799765432195,-1,27,3,3,1,0,0
300,1.36199223602307,-1,27,3,3,1,0,0
0,4.14999220323807,-1,27,3,3,1,0,0
25,2.47599959660147,-1,27,3,3,1,0,0
-300,1.520000832199,1,27,3,3,0,1,0
-150,2.74399379861279,1,27,3,3,0,1,0
200,2.15300057387503,-1,27,3,3,1,0,0
50,4.12300015985966,-1,27,3,3,1,0,0
-25,3.34299868977541,1,27,3,3,0,1,0
-100,3.59199361276842,1,27,3,3,0,1,0
-150,2.26099316299224,-1,27,3,3,1,0,0
25,5.84600166464224,-1,27,5,3,1,0,0
-50,3.19900214481459,-1,27,5,3,1,0,0
-200,1.57200166631083,1,27,5,3,0,1,0
150,1.6610027631541,-1,27,5,3,1,0,0
300,8.09800165820343,-1,27,5,3,1,0,0
-25,3.27900183844758,-1,27,5,3,1,0,0
0,3.79100296545221,-1,27,5,3,1,0,0
-300,0.858002515677072,1,27,5,3,0,1,0
50,2.53199967134424,-1,27,5,3,1,0,0
-100,3.45700735902938,-1,27,5,3,1,0,0
0,4.5809999687699,1,27,5,3,0,1,0
200,1.52400138867233,-1,27,5,3,1,0,0
-150,7.75200665450393,-1,27,5,3,1,0,0
-100,2.88099816119939,-1,27,5,3,1,0,0
-25,3.76100710189348,-1,27,5,3,1,0,0
50,4.6230017544076,1,27,5,3,0,1,0
200,2.4010027188051,-1,27,5,3,1,0,0
-150,6.44099786817969,-1,27,5,3,1,0,0
-300,1.74500550889934,1,27,5,3,0,1,0
25,3.58499827980995,-1,27,5,3,1,0,0
0,1.97300150072988,-1,27,5,3,1,0,0
300,1.70400404048269,-1,27,5,3,1,0,0
-50,2.73300719201507,1,27,5,3,0,1,0
100,3.43700487327442,-1,27,5,3,1,0,0
0,5.10800691831537,-1,27,5,3,1,0,0
-200,2.71300180065737,1,27,5,3,0,1,0
150,1.42300565576443,-1,27,5,3,1,0,0
100,2.19700703573471,-1,27,5,3,1,0,0
200,4.96599994278222,-1,27,5,3,1,0,0
0,4.38400111604278,1,27,5,3,0,1,0
-100,6.63199385893677,1,27,5,3,0,1,0
50,5.35399687874451,1,27,5,3,0,1,0
-300,0.829998015527963,1,27,5,3,0,1,0
0,4.62399867510976,-1,27,5,3,1,0,0
-25,2.4949983472834,-1,27,5,3,1,0,0
300,1.71899513924291,-1,27,5,3,1,0,0
150,3.0439947189152,-1,27,5,3,1,0,0
-200,1.83799214578175,1,27,5,3,0,1,0
-50,5.01099405205605,1,27,5,3,0,1,0
25,2.39199920642568,1,27,5,3,0,1,0
100,4.27400132572802,-1,27,5,3,1,0,0
150,2.45099412465061,-1,27,5,3,1,0,0
-200,2.27799186897755,-1,27,5,3,1,0,0
0,4.56299404084712,1,27,5,3,0,1,0
100,3.08499398982531,-1,27,5,3,1,0,0
-50,4.48099587857723,1,27,5,3,0,1,0
300,2.20999699294771,-1,27,5,3,1,0,0
0,1.80999596083711,1,27,5,3,0,1,0
25,1.57500088393863,1,27,5,3,0,1,0
-300,3.44099733042822,1,27,5,3,0,1,0
-150,2.96499806427892,-1,27,5,3,1,0,0
200,1.42699568736862,-1,27,5,3,1,0,0
50,5.55099384868663,1,27,5,3,0,1,0
-25,2.47099590420839,-1,27,5,3,1,0,0
-100,2.35900116789708,1,27,5,3,0,1,0
-150,2.67799317074241,1,27,5,3,0,1,0
25,3.72999900305877,1,28,2,3,0,1,0
-50,1.72999955750129,1,28,2,3,0,1,0
-200,1.06799623383267,1,28,2,3,0,1,0
150,1.98600262857508,-1,28,2,3,1,0,0
300,1.98299925935862,-1,28,2,3,1,0,0
-25,3.35799533093814,1,28,2,3,0,1,0
0,3.19299702906574,-1,28,2,3,1,0,0
-300,0.878998252752353,1,28,2,3,0,1,0
50,4.00399496484897,-1,28,2,3,1,0,0
-100,1.91300389289972,1,28,2,3,0,1,0
0,3.9480019841285,-1,28,2,3,1,0,0
200,3.10199766326696,-1,28,2,3,1,0,0
-150,0.945004392269766,1,28,2,3,0,1,0
-100,2.27000168109953,1,28,2,3,0,1,0
-25,3.19000379479257,1,28,2,3,0,1,0
50,2.09300391685974,-1,28,2,3,1,0,0
200,5.84399801016843,-1,28,2,3,1,0,0
-150,0.842002846373362,1,28,2,3,0,1,0
-300,0.848997312437859,1,28,2,3,0,1,0
25,1.49900366092334,-1,28,2,3,1,0,0
0,3.18199505269877,-1,28,2,3,1,0,0
300,1.95799768496363,-1,28,2,3,1,0,0
-50,2.59100392414257,1,28,2,3,0,1,0
100,5.18599567402271,-1,28,2,3,1,0,0
0,1.99800006664009,-1,28,2,3,1,0,0
-200,0.740998335852055,1,28,2,3,0,1,0
150,1.25500164854748,-1,28,2,3,1,0,0
100,2.16099874675274,-1,28,2,3,1,0,0
200,1.38200588535983,-1,28,2,3,1,0,0
0,2.2820032898162,-1,28,2,3,1,0,0
-100,2.95500490105769,1,28,2,3,0,1,0
50,2.51200486755988,-1,28,2,3,1,0,0
-300,0.933004960184917,1,28,2,3,0,1,0
0,2.63700866044383,1,28,2,3,0,1,0
-25,4.99300149512419,1,28,2,3,0,1,0
300,1.25200465226953,-1,28,2,3,1,0,0
150,2.39800538611598,-1,28,2,3,1,0,0
-200,0.784998865492526,1,28,2,3,0,1,0
-50,3.55300849223568,1,28,2,3,0,1,0
25,3.09700598359632,-1,28,2,3,1,0,0
100,2.95000500965398,-1,28,2,3,1,0,0
150,2.12500180792995,-1,28,2,3,1,0,0
-200,0.880008635052945,1,28,2,3,0,1,0
0,1.05400652933167,-1,28,2,3,1,0,0
100,3.3530075638264,-1,28,2,3,1,0,0
-50,1.93799925482017,1,28,2,3,0,1,0
300,2.0610016502178,-1,28,2,3,1,0,0
0,2.35700591039495,1,28,2,3,0,1,0
25,2.31599920618464,-1,28,2,3,1,0,0
-300,0.712003823049599,1,28,2,3,0,1,0
-150,2.40900505305035,1,28,2,3,0,1,0
200,1.46100422836025,-1,28,2,3,1,0,0
50,2.2190014996595,-1,28,2,3,1,0,0
-25,2.00100357830524,-1,28,2,3,1,0,0
-100,2.5450022406585,1,28,2,3,0,1,0
-150,1.19200191211712,1,28,2,3,0,1,0
25,2.27000128758664,-1,28,4,3,1,0,0
-50,2.41100241948152,1,28,4,3,0,1,0
-200,1.82499842095422,1,28,4,3,0,1,0
150,1.41499999082589,-1,28,4,3,1,0,0
300,1.36100285923749,-1,28,4,3,1,0,0
-25,1.7140014522156,1,28,4,3,0,1,0
0,1.32200064504286,-1,28,4,3,1,0,0
-300,1.88500500262307,1,28,4,3,0,1,0
50,2.97000484228192,-1,28,4,3,1,0,0
-100,2.35699797618145,1,28,4,3,0,1,0
0,1.37900171638466,-1,28,4,3,1,0,0
200,1.26900170529552,-1,28,4,3,1,0,0
-150,1.10400034381018,1,28,4,3,0,1,0
-100,1.29399850929622,1,28,4,3,0,1,0
-25,2.60999645054108,-1,28,4,3,1,0,0
50,2.18700493991491,-1,28,4,3,1,0,0
200,2.24100019157049,-1,28,4,3,1,0,0
-150,1.61899855328375,1,28,4,3,0,1,0
-300,0.864003371956642,1,28,4,3,0,1,0
25,2.22900066078,-1,28,4,3,1,0,0
0,1.09500393355847,-1,28,4,3,1,0,0
300,1.39700438428554,-1,28,4,3,1,0,0
-50,2.40300027644844,1,28,4,3,0,1,0
100,1.92800057721615,-1,28,4,3,1,0,0
0,1.02099758852273,-1,28,4,3,1,0,0
-200,1.20999727750313,1,28,4,3,0,1,0
150,2.30400162946898,-1,28,4,3,1,0,0
100,2.06300507533888,-1,28,4,3,1,0,0
200,1.19199710809335,-1,28,4,3,1,0,0
0,1.64100236617378,1,28,4,3,0,1,0
-100,1.97100072789181,1,28,4,3,0,1,0
50,2.87299887096742,-1,28,4,3,1,0,0
-300,0.632995985972229,1,28,4,3,0,1,0
0,1.73599394403573,1,28,4,3,0,1,0
-25,1.82800264714751,1,28,4,3,0,1,0
300,1.311996911405,-1,28,4,3,1,0,0
150,1.51299365150044,-1,28,4,3,1,0,0
-200,0.756003190632327,1,28,4,3,0,1,0
-50,1.76399727618264,1,28,4,3,0,1,0
25,1.47300148378417,-1,28,4,3,1,0,0
100,2.04299484824878,-1,28,4,3,1,0,0
150,2.65900169919769,-1,28,4,3,1,0,0
-200,1.65099430750706,1,28,4,3,0,1,0
0,1.74700013113033,1,28,4,3,0,1,0
100,2.03900018941204,-1,28,4,3,1,0,0
-50,2.44699403320556,-1,28,4,3,1,0,0
300,1.36799770961807,-1,28,4,3,1,0,0
0,1.42599955141486,-1,28,4,3,1,0,0
25,1.5539996734733,-1,28,4,3,1,0,0
-300,0.887003309238935,1,28,4,3,0,1,0
-150,1.31999558256939,1,28,4,3,0,1,0
200,1.15499783359701,-1,28,4,3,1,0,0
50,2.7169994966971,1,28,4,3,0,1,0
-25,0.975996086825035,-1,28,4,3,1,0,0
-100,3.10299442052201,-1,28,4,3,1,0,0
-150,1.42900239622395,1,28,4,3,0,1,0
25,2.11100316917873,-1,28,6,3,1,0,0
-50,2.37199881327979,1,28,6,3,0,1,0
-200,2.32399647701823,1,28,6,3,0,1,0
150,1.3540019018692,-1,28,6,3,1,0,0
300,1.39099982488551,-1,28,6,3,1,0,0
-25,2.91100006259512,-1,28,6,3,1,0,0
0,2.02299881745421,-1,28,6,3,1,0,0
-300,0.781999989281758,1,28,6,3,0,1,0
50,2.38000471616397,-1,28,6,3,1,0,0
-100,2.62000495946268,1,28,6,3,0,1,0
0,1.61200631070824,-1,28,6,3,1,0,0
200,1.93700425124553,-1,28,6,3,1,0,0
-150,2.49600478327193,1,28,6,3,0,1,0
-100,2.69200369931059,1,28,6,3,0,1,0
-25,1.87400556421198,-1,28,6,3,1,0,0
50,2.2380043414887,-1,28,6,3,1,0,0
200,1.36000164711731,-1,28,6,3,1,0,0
-150,2.35800508738612,1,28,6,3,0,1,0
-300,1.2789978687797,1,28,6,3,0,1,0
0,2.38500636816025,1,28,6,3,0,1,0
300,1.08400190783141,-1,28,6,3,1,0,0
-50,3.89900338102598,-1,28,6,3,1,0,0
100,2.06299751282495,-1,28,6,3,1,0,0
0,1.93200487745344,-1,28,6,3,1,0,0
-200,1.30700488388538,1,28,6,3,0,1,0
150,2.23200480974629,-1,28,6,3,1,0,0
100,3.17499847484578,-1,28,6,3,1,0,0
200,2.01700118875306,-1,28,6,3,1,0,0
0,2.04499979925458,-1,28,6,3,1,0,0
-100,2.21000078118232,1,28,6,3,0,1,0
50,2.65000576806779,-1,28,6,3,1,0,0
-300,0.79500557197025,1,28,6,3,0,1,0
0,0.914999657514272,-1,28,6,3,1,0,0
-25,2.76699853921309,1,28,6,3,0,1,0
300,1.11600362909667,-1,28,6,3,1,0,0
150,1.43899672794214,-1,28,6,3,1,0,0
-200,1.41199880588101,1,28,6,3,0,1,0
-50,2.33200305975333,-1,28,6,3,1,0,0
25,1.68699890005519,-1,28,6,3,1,0,0
100,2.94899965703371,-1,28,6,3,1,0,0
150,2.26699655342964,-1,28,6,3,1,0,0
-200,1.61200605261547,1,28,6,3,0,1,0
0,1.93100474370294,-1,28,6,3,1,0,0
100,8.36900475299626,-1,28,6,3,1,0,0
-50,3.43700287294632,-1,28,6,3,1,0,0
300,1.25599762774073,-1,28,6,3,1,0,0
0,1.5880036475719,-1,28,6,3,1,0,0
25,1.60800059580652,-1,28,6,3,1,0,0
-300,0.631005858784192,1,28,6,3,0,1,0
-150,2.45500204527343,1,28,6,3,0,1,0
200,1.27000097811106,-1,28,6,3,1,0,0
50,2.34400021159672,-1,28,6,3,1,0,0
-25,2.32900400996732,-1,28,6,3,1,0,0
-100,2.06100241233071,-1,28,6,3,1,0,0
-150,2.47400208450563,1,28,6,3,0,1,0
25,1.37499632954859,-1,29,1,3,1,0,0
-50,1.72000027716422,1,29,1,3,0,1,0
-200,2.57599738097633,1,29,1,3,0,1,0
150,2.13199574268219,-1,29,1,3,1,0,0
300,2.8499994022859,-1,29,1,3,1,0,0
-25,2.31599779344106,1,29,1,3,0,1,0
0,1.86400007951306,-1,29,1,3,1,0,0
-300,1.38200075519126,1,29,1,3,0,1,0
50,1.70900408542366,1,29,1,3,0,1,0
-100,4.55200366580539,1,29,1,3,0,1,0
0,4.91300354684063,-1,29,1,3,1,0,0
200,1.1079992077357,-1,29,1,3,1,0,0
-150,1.72100107825099,1,29,1,3,0,1,0
-100,2.76000178897812,1,29,1,3,0,1,0
-25,4.302004237652,1,29,1,3,0,1,0
50,1.83500340735918,-1,29,1,3,1,0,0
200,1.4480041117713,-1,29,1,3,1,0,0
-150,1.99800426256843,1,29,1,3,0,1,0
-300,0.792002606751339,1,29,1,3,0,1,0
25,-0.0840008094310178,-1,29,1,3,1,0,0
0,0.348001302838384,1,29,1,3,0,1,0
300,0.682996726871352,-1,29,1,3,1,0,0
-50,1.83599523854355,1,29,1,3,0,1,0
100,0.736002226833079,-1,29,1,3,1,0,0
0,2.62599694168603,1,29,1,3,0,1,0
-200,0.551003046995902,1,29,1,3,0,1,0
150,0.93900353765639,-1,29,1,3,1,0,0
100,1.20200251675124,1,29,1,3,0,1,0
200,0.774993524311867,-1,29,1,3,1,0,0
0,0.789992382167839,1,29,1,3,0,1,0
-100,2.80799351405585,-1,29,1,3,1,0,0
50,2.66099949323689,-1,29,1,3,1,0,0
-300,0.616993151306815,1,29,1,3,0,1,0
-25,2.11199758195289,-1,29,1,3,1,0,0
300,1.51599173688737,-1,29,1,3,1,0,0
150,2.25899638878764,-1,29,1,3,1,0,0
-200,2.4159958472228,1,29,1,3,0,1,0
-50,1.51499765956396,-1,29,1,3,1,0,0
25,0.939993366715498,1,29,1,3,0,1,0
100,4.82599437248427,1,29,1,3,0,1,0
150,0.941998371956288,-1,29,1,3,1,0,0
-200,1.81099096906109,1,29,1,3,0,1,0
0,1.80699554597959,1,29,1,3,0,1,0
100,2.26899882435828,-1,29,1,3,1,0,0
-50,2.38399560510879,-1,29,1,3,1,0,0
300,1.90899310696113,-1,29,1,3,1,0,0
